AnimalName,AnimalGender,AgeAsOf2015,BreedName,Borough
WOOKIE,M,10,Old English Sheepdog,Brooklyn
WOOKIE,M,8,Lhasa Apso,Queens
WOOKIE,F,8,Shih Tzu,Brooklyn
WOOKIE,F,15,Unknown,Staten Island
WOOKIE,M,1,Shih Tzu,Queens
WOOKIE,M,5,Puggle,Bronx
WOOKIE,M,4,Bichon Frise,Staten Island
WOOKIEE,M,1,Pomeranian,Manhattan
WOOKIEE,M,5,Cairn Terrier,Queens
WOOLEY,M,4,Cocker Spaniel,Brooklyn
WOOLIE,M,4,Labrador Retriever Crossbreed,Brooklyn
WOOLSEY,F,8,Unknown,Manhattan
WOOLY,F,3,"Poodle, Toy",Manhattan
WOOZLEY,M,4,Unknown,Manhattan
WORK,M,11,Unknown,Manhattan
WORMER,F,12,Unknown,Brooklyn
WORSLEY,M,7,Border Terrier,Manhattan
WOTAN,M,9,Norwich Terrier,Manhattan
WOTAN,M,2,Pomeranian,Manhattan
WOTAN,M,1,Doberman Pinscher,Queens
WOTANA,F,6,Boxer,Manhattan
WOUWOU,M,5,Yorkshire Terrier,Queens
WOW,M,6,Shih Tzu,Manhattan
WOW,F,10,American Pit Bull Terrier/Pit Bull,Queens
WOW,M,3,Yorkshire Terrier,Brooklyn
WOWZER,M,3,American Pit Bull Mix / Pit Bull Mix,Brooklyn
WRANGLER,M,13,Labrador Retriever,Staten Island
WREN,F,8,Dachshund,Queens
WREN,F,7,Golden Retriever,Staten Island
WREX,M,4,"Welsh Corgi, Pembroke",Brooklyn
WREX,M,16,American Staffordshire Terrier,Brooklyn
WRIGLEY,M,4,Golden Retriever,Manhattan
WRIGLEY,M,5,Unknown,Manhattan
WRIGLEY,M,2,Great Dane,Brooklyn
WRIGLEY,M,11,Pug,Manhattan
WRIGLEY,M,8,West High White Terrier,Manhattan
WRIGLEY,M,8,"Bull Dog, French",Manhattan
WRIGLEY,M,3,Cavalier King Charles Spaniel,Manhattan
WRIGLEY,F,9,Chihuahua,Manhattan
WRIGLEY,M,7,Dachshund Smooth Coat Miniature,Manhattan
WRIGLEY,M,4,Havanese,Manhattan
WRIGLEY,F,10,Labrador Retriever Crossbreed,Brooklyn
WRIGLEY,M,3,Havanese,Manhattan
WRIGLEY,M,5,Dachshund Smooth Coat,Manhattan
WRIGLEY,F,2,Labrador Retriever Crossbreed,Queens
WRIGLEY,F,8,Rottweiler,Bronx
WRIGLEY,M,13,Wheaton Terrier,Manhattan
WRIGLEY,M,5,Pomeranian,Manhattan
WRIGLEY,F,2,Labrador Retriever Crossbreed,Queens
WRIGLEY,M,4,Shih Tzu,Manhattan
WRIGLEY,M,15,Bichon Frise,Manhattan
WRIGLEY,M,1,Dutch Shepherd,Brooklyn
WRIGLEY,F,6,German Shepherd Dog,Manhattan
WRIGLEY,F,9,Pug,Manhattan
WRIGLEY,M,9,Norfolk Terrier,Manhattan
WRIGLEY,M,8,Beagle,Manhattan
WRIGLEY,M,7,Cocker Spaniel,Manhattan
WRIGLEY,M,11,Havanese,Manhattan
WRINKLE,F,4,Labradoodle,Manhattan
WRINKLES,M,7,Boxer,Brooklyn
WRINKLES,F,12,"Shar-Pei, Chinese",Queens
WRINKLES,F,4,Unknown,Brooklyn
WRINKLES,F,7,"Bull Dog, English",Manhattan
WRINKLES,M,1,French Bulldog,Brooklyn
WRINKLES,M,14,Pug,Brooklyn
WU,M,4,Yorkshire Terrier,Queens
WUFFIE,F,7,Cairn Terrier,Brooklyn
WUGGY,M,7,Cairn Terrier,Brooklyn
WUJI,M,6,Shih Tzu,Manhattan
WUSCHEL,M,5,"Dachshund, Wirehaired, Miniature",Queens
WUZZLE,M,3,Unknown,Manhattan
WUZZLES,M,6,Chihuahua,Brooklyn
WYATT,M,5,Unknown,Manhattan
WYATT,M,15,Weimaraner,Manhattan
WYATT,M,5,Maltese,Queens
WYATT,M,8,German Shepherd Dog,Manhattan
WYATT,M,2,Labrador Retriever,Manhattan
WYATT,M,5,Siberian Husky,Brooklyn
WYATT,M,4,Siberian Husky,Manhattan
WYATT,M,7,Beagle Crossbreed,Manhattan
WYATT,M,2,American Pit Bull Mix / Pit Bull Mix,Manhattan
WYATT,M,7,Labrador Retriever,Manhattan
WYATT,M,5,Labrador Retriever,Manhattan
WYATT,M,3,Australian Shepherd,Brooklyn
WYATT,M,8,Australian Shepherd,Manhattan
WYATT,M,5,Unknown,Manhattan
WYATT,M,5,Terrier mix,Manhattan
WYATT,M,8,German Shepherd Dog,Manhattan
WYATT,M,7,Scottish Terrier,Manhattan
WYATT,M,2,Labrador Retriever,Manhattan
WYATT,M,6,Unknown,Brooklyn
WYATT,M,6,Pointer,Bronx
WYETH,M,7,Pekingese,Brooklyn
WYLEE,M,4,Labrador Retriever Crossbreed,Bronx
WYLIE,M,8,"Welsh Corgi, Cardigan",Manhattan
WYLIE,M,6,German Shepherd Dog,Manhattan
WYLIE,M,12,Unknown,Manhattan
WYLIE,F,2,Labrador Retriever Crossbreed,Manhattan
WYLIE,M,2,Australian Cattledog,Brooklyn
WYLIE,M,13,Unknown,Brooklyn
WYLIE,M,16,Jack Russell Terrier,Brooklyn
WYLIE,M,3,Unknown,Manhattan
WYLIE,M,5,Lhasa Apso,Brooklyn
WYNNIE,F,5,Australian Cattledog,Manhattan
WYNSOME,F,11,Pug,Brooklyn
WYNSTON,M,9,Yorkshire Terrier,Manhattan
WYNTER,F,4,Collie,Manhattan
WYNTER,F,2,Australian Shepherd,Manhattan
WYNTER,F,5,Unknown,Bronx
XABI,M,3,Unknown,Manhattan
XAK,M,3,Basenji,Manhattan
XAM,M,8,German Shepherd Dog,Queens
XAM,M,8,German Shepherd Dog,Queens
XANADU,M,10,Yorkshire Terrier,Manhattan
XANDA,F,11,Unknown,Queens
XANDER,M,6,"Schnauzer, Miniature",Queens
XANDER,M,2,Boxer,Brooklyn
XANDER,M,13,Greyhound,Bronx
XANDER,M,4,Shih Tzu,Brooklyn
XANDER,M,1,Rottweiler,Manhattan
XANDER,M,6,Unknown,Brooklyn
XANDER,M,5,Miniature Pinscher,Queens
XANDER,M,1,Havanese,Staten Island
XANDER,M,4,German Shepherd Crossbreed,Queens
XANDER,M,2,Shiba Inu,Manhattan
XANDER,M,7,American Pit Bull Mix / Pit Bull Mix,Queens
XANDY,F,3,German Shepherd Dog,Queens
XARIA,F,12,Rottweiler,Brooklyn
XASHA,F,9,Chihuahua,Bronx
XAVI,M,11,Shih Tzu,Brooklyn
XAVI,M,3,Boxer,Manhattan
XAVIER,M,4,Yorkshire Terrier,Brooklyn
XAVIER,M,13,Unknown,Manhattan
XAVIER,M,1,Italian Greyhound,Brooklyn
XAVIER,M,7,Jack Russell Terrier,Manhattan
XAVIER,M,11,Cocker Spaniel,Brooklyn
XAVIER,M,7,Yorkshire Terrier,Brooklyn
XAVY,M,3,Chihuahua,Brooklyn
XAVY,M,3,Chihuahua,Brooklyn
XEDO,M,1,Bulldog,Manhattan
XENA,F,4,Unknown,Bronx
XENA,F,16,German Shepherd Dog,BROOKLYN
XENA,F,3,American Pit Bull Mix / Pit Bull Mix,Staten Island
XENA,F,16,Unknown,Brooklyn
XENA,F,2,American Pit Bull Terrier/Pit Bull,Brooklyn
XENA,F,11,"Bull Dog, French",Queens
XENA,M,14,Labrador Retriever Crossbreed,Staten Island
XENA,F,2,"Bull Dog, English",Brooklyn
XENA,F,5,Siberian Husky,Bronx
XENA,F,17,Unknown,Queens
XENA,F,17,Unknown,Staten Island
XENA,F,7,American Pit Bull Mix / Pit Bull Mix,Queens
XENA,F,11,Border Terrier,Brooklyn
XENA,F,15,Unknown,Manhattan
XENA,F,3,Airedale Terrier,Queens
XENA,F,6,German Shepherd Crossbreed,Queens
XENA,F,6,American Pit Bull Mix / Pit Bull Mix,Staten Island
XENA,F,8,"Bull Dog, English",Queens
XENA,F,3,Labrador Retriever,Queens
XENA,F,12,Yorkshire Terrier,Brooklyn
XENA,F,4,Unknown,Brooklyn
XENA,F,2,German Shepherd Dog,Manhattan
XENA,F,12,Unknown,Queens
XENA,F,3,American Pit Bull Terrier/Pit Bull,Bronx
XENA,F,2,Shih Tzu,Bronx
XENA,F,6,American Staffordshire Terrier,Bronx
XENA,F,4,Maltese,Bronx
XENA,F,12,Boxer,Queens
XENA,F,1,Airedale Terrier,Staten Island
XENA,F,2,Unknown,Queens
XENA,F,16,Unknown,Staten Island
XENA,F,7,German Shepherd Dog,Bronx
XENA,F,10,Shih Tzu,Brooklyn
XENA,F,3,Pharoh hound,Queens
XENA,F,3,Chihuahua,Manhattan
XENA,F,11,Yorkshire Terrier,Brooklyn
XENA,F,12,Unknown,Brooklyn
XENA,F,7,American Pit Bull Mix / Pit Bull Mix,Staten Island
XENA,F,5,Labrador Retriever Crossbreed,Manhattan
XENA,F,8,Labrador Retriever Crossbreed,Bronx
XENA,F,2,Maltese,Brooklyn
XENA,F,9,Chihuahua,Queens
XENA,F,15,Beagle Crossbreed,Brooklyn
XENA,F,4,Siberian Husky,Brooklyn
XENA,F,4,Labrador Retriever,Brooklyn
XENA,F,11,Yorkshire Terrier,Queens
XENA,F,7,American Pit Bull Terrier/Pit Bull,Manhattan
XENA,F,2,German Shepherd Dog,Queens
XENA,F,4,Unknown,Bronx
XENA,F,5,Rottweiler,Staten Island
XENA,F,8,American Pit Bull Terrier/Pit Bull,Queens
XENA,F,4,Labrador Retriever,Manhattan
XENA,F,3,American Pit Bull Terrier/Pit Bull,Staten Island
XENA,F,8,Labrador Retriever Crossbreed,Staten Island
XENA,F,9,Unknown,Brooklyn
XENA,F,10,American Pit Bull Terrier/Pit Bull,Manhattan
XENA,F,2,German Shepherd Dog,Brooklyn
XENA,F,12,Unknown,Queens
XENA,F,4,Unknown,Bronx
XENA,F,17,Unknown,Staten Island
XENA,F,6,Staffordshire Bull Terrier,Brooklyn
XENA,F,4,Boston Terrier,Manhattan
XENA,F,6,American Pit Bull Mix / Pit Bull Mix,Bronx
XENA,F,7,Unknown,Manhattan
XENA,F,2,"Bull Dog, English",Queens
XENA,F,2,Shih Tzu,Manhattan
XENA,F,4,Unknown,Brooklyn
XENA,F,3,American Pit Bull Terrier/Pit Bull,Bronx
XENA,F,3,American Pit Bull Mix / Pit Bull Mix,Manhattan
XENA,F,3,Rottweiler,Brooklyn
XENA:,F,3,Japanese Chin/Spaniel,Brooklyn
XENIA,F,10,American Staffordshire Terrier,Bronx
XENIA,F,6,German Shepherd Dog,Staten Island
XENIA,F,7,German Shepherd Dog,Bronx
XENO,M,5,Maltese,Manhattan
XERO,M,5,Lhasa Apso,Manhattan
XEROX,M,9,Chihuahua,Manhattan
XERXES,M,2,"Bull Dog, French",Queens
XERXES,M,2,Great Dane,Bronx
XERXES,M,1,Havanese,Queens
XERXES,M,3,"Poodle, Standard",Manhattan
XERXES,M,3,Boston Terrier,Manhattan
XHINA,F,7,German Shepherd Dog,Queens
XI,F,11,Pomeranian,Queens
XIA,F,5,Pomeranian,Queens
XIANG,F,3,Shih Tzu,Queens
XIAO,M,13,Papillon,Queens
XIAO,M,2,Shiba Inu,Queens
XIAO,M,7,"Poodle, Standard",Queens
XIAO,F,5,"Poodle, Toy",Queens
XIAO,M,3,Shiba Inu,Queens
XIAO,F,9,Shih Tzu,Manhattan
XIAO,M,5,Shiba Inu,Brooklyn
XIAO,F,14,Unknown,Manhattan
XIAO,F,6,Unknown,Queens
XIAO,M,6,Shih Tzu,Staten Island
XIAO,M,10,Pekingese,Queens
XIAO,M,5,"Mastiff, Tibetan",Queens
XIAO,M,6,Australian Shepherd,Queens
XIAO,M,3,Shiba Inu,Queens
XIAO,F,6,Poodle,Queens
XIAO,M,3,"Collie, Border",Queens
XIAO,M,1,Yorkshire Terrier,Queens
XIAO,F,4,Unknown,Brooklyn
XIAO,F,3,Samoyed,Brooklyn
XIAO,M,6,Samoyed,Brooklyn
XIAO,M,5,Unknown,Brooklyn
XIAO,M,4,Havanese,Queens
XIAO,M,2,Lhasa Apso,Queens
XIAO,M,3,Shiba Inu,Queens
XIAO,F,2,"Poodle, Toy",Queens
XIAOBA,M,1,Akita Crossbreed,Manhattan
XIAOBAO,M,13,Papillon,Queens
XIAOHEI,F,10,German Shepherd Dog,Queens
XIAOHEI,M,6,Labrador Retriever,Staten Island
XIAOHEI,M,1,German Shepherd Dog,Bronx
XIAO-QI,M,6,Siberian Husky,Queens
XICA,F,3,Shih Tzu,Brooklyn
XIEXIE,F,6,Portuguese Water Dog,Brooklyn
XIN,F,7,German Shepherd Dog,Brooklyn
XINA,F,7,Yorkshire Terrier,Brooklyn
XINA,F,2,Chihuahua,Queens
XIOF,M,14,German Shepherd Dog,Manhattan
XIOMY,F,7,Lhasa Apso,Bronx
XION,M,6,Yorkshire Terrier,Brooklyn
XIONGXIONG,M,12,Unknown,Queens
XIQUI,F,16,"Poodle, Standard",Queens
XNOX,M,3,Unknown,Queens
XOCHI,F,9,German Shepherd Crossbreed,Brooklyn
XOCHITL,F,5,American Pit Bull Mix / Pit Bull Mix,Brooklyn
XOCHITL,F,2,American Pit Bull Terrier/Pit Bull,Bronx
XOCHITL,F,4,Shih Tzu,Manhattan
XÖE,F,4,Rat Terrier,Brooklyn
XOLA,F,5,Unknown,Bronx
XOR,M,10,German Shepherd Dog,Manhattan
XOR,M,10,German Shepherd Dog,Manhattan
XOSA,F,2,Shih Tzu,Bronx
XOXO,M,7,Shih Tzu,Brooklyn
XTACY,F,17,Poodle,Queens
XUXA,F,2,American Pit Bull Terrier/Pit Bull,Staten Island
XX,F,2,Chihuahua,Manhattan
XXAVIER,M,1,"Mastiff, Neapolitan",Queens
XYLA,F,4,American Pit Bull Mix / Pit Bull Mix,Staten Island
XYLA,F,4,American Pit Bull Mix / Pit Bull Mix,Staten Island
XYLO,M,2,Xoloitzcuintli,Queens
Y,M,6,Poodle,Queens
Y,F,4,Yorkshire Terrier,Bronx
YA,F,13,Unknown,Manhattan
YACK,M,4,Bull Terrier,Bronx
YACK-2,F,7,American Pit Bull Terrier/Pit Bull,Manhattan
YADI,F,2,"Bull Dog, French",Manhattan
YADIRA,F,7,American Pit Bull Terrier/Pit Bull,Bronx
YAEGAR,M,13,Golden Retriever,Queens
YAEGER,M,12,Staffordshire Bull Terrier,Staten Island
YAHOO,M,2,American Staffordshire Terrier,Queens
YAHTZEE,F,4,Basset Hound,Manhattan
YAH-YAH,M,2,Shih Tzu,Bronx
YAKO,M,8,German Shepherd Dog,Queens
YALI,F,10,Shih Tzu,Manhattan
YALILY,F,12,Yorkshire Terrier,Queens
YAMAHA,M,7,Beagle Crossbreed,Manhattan
YAMANY,M,3,Pomeranian,Brooklyn
YAMATO,M,4,Saint Bernard,Manhattan
YAMATO,M,4,Saint Bernard,Manhattan
YAN,M,4,"Poodle, Miniature",Brooklyn
YAN,M,8,Rottweiler,Staten Island
YANA,F,3,Papillon,Brooklyn
YANA,F,10,Rottweiler,Brooklyn
YANA,F,10,Rottweiler,Brooklyn
YANCEY,M,7,Chihuahua,Brooklyn
YANDEL,M,2,Chihuahua,Bronx
YANG,M,13,Maltese,Queens
YANGI,M,7,Yorkshire Terrier,Brooklyn
YANI,M,2,Chihuahua Crossbreed,Manhattan
YANKEE,M,3,Golden Retriever,Queens
YANKEE,M,4,Unknown,Brooklyn
YANKEE,F,3,Unknown,Queens
YANKEE,M,8,"Poodle, Miniature",Manhattan
YANKEE,M,11,Japanese Chin/Spaniel,QUEENS
YANKEE,M,6,Shih Tzu,Queens
YANKEE,M,17,Unknown,Staten Island
YANKEE,M,8,Pomeranian,Brooklyn
YANKEE,M,2,Unknown,Staten Island
YANKEE,M,12,Unknown,Queens
YANKEE,M,7,Shih Tzu,Staten Island
YANKEE,M,10,Chihuahua,Bronx
YANKEE,M,8,Unknown,Queens
YANKEE,M,8,Unknown,Bronx
YANKEE,M,6,Yorkshire Terrier,Bronx
YANKEE,M,6,Yorkshire Terrier,Queens
YANKEE,M,3,Golden Retriever,Queens
YANKEE,M,5,Labrador Retriever,Staten Island
YANKEE,M,10,Labrador Retriever,Manhattan
YANKEE,F,9,Yorkshire Terrier,Queens
YANKEE,M,1,Poodle Crossbreed,Manhattan
YANKEE,M,16,Unknown,Manhattan
YANKEE,M,7,Maltese,Queens
YANKEE,F,12,"Collie, Border",Manhattan
YANKEE,M,8,Maltese,Brooklyn
YANKEE,M,11,Unknown,Bronx
YANKEE,M,4,Poodle Crossbreed,Queens
YANKEE,M,11,Wheaton Terrier,Manhattan
YANKEE,M,2,Pomeranian,Bronx
YANKEE-BOY,M,11,Boston Terrier,Bronx
YANNI,M,2,German Shepherd Crossbreed,Brooklyn
YANNY,M,9,Unknown,Queens
YANYAN,F,1,Shih Tzu,Brooklyn
YARA,F,2,Labrador Retriever Crossbreed,Queens
YARDLEY,M,10,Boston Terrier,Brooklyn
YARI,F,3,Unknown,Manhattan
YARI,F,4,Shih Tzu,Queens
YARKO,M,15,Dachshund Smooth Coat,Manhattan
YARO,M,7,American Pit Bull Terrier/Pit Bull,Bronx
YARY,F,12,Yorkshire Terrier,Bronx
YARY,F,10,"Poodle, Standard",Bronx
YASHA,M,17,"Schnauzer, Miniature",Queens
YASHA,M,13,Chihuahua,Brooklyn
YASMEEN,F,3,"Poodle, Toy",Brooklyn
YASMIN,F,10,Lhasa Apso,Manhattan
YASU,M,2,Shiba Inu,Manhattan
YASU,M,7,Shih Tzu,Queens
YASUO,M,15,Boston Terrier,Manhattan
YAYA,F,9,Shih Tzu,Queens
YAYA,F,6,Unknown,Brooklyn
YAYA,F,4,Unknown,Queens
YAYA,F,16,Boston Terrier,Bronx
YAYLEY,M,7,Unknown,Manhattan
YAYO,M,3,Bichon Frise,Queens
YAYO,M,12,American Staffordshire Terrier,Brooklyn
YAYO,M,13,Rottweiler,Queens
YAYO,M,13,"Bull Dog, English",Brooklyn
YAYO,M,2,Siberian Husky,Queens
YAYO,M,13,Unknown,Brooklyn
YAYOI,F,4,Maltese,Manhattan
YAZ,M,2,Poodle Crossbreed,Manhattan
YAZ,M,5,Australian Shepherd,Brooklyn
YAZ,M,2,Poodle Crossbreed,Manhattan
YAZHI,M,5,Unknown,Brooklyn
YAZHI,F,4,American Eskimo dog,Queens
YEAGER,M,9,"Pointer, German Shorthaired",Manhattan
YEATS,M,15,Unknown,Brooklyn
YEE,M,2,Shiba Inu,Manhattan
YEEZY,M,3,Chihuahua,Bronx
YELDA,F,6,"Poodle, Miniature",Queens
YELENA,F,5,Labrador Retriever Crossbreed,Brooklyn
YELLOW,M,3,Labrador Retriever,Manhattan
YENY,F,2,Rat Terrier,Queens
YEPPI,F,8,Maltese,Manhattan
YEPPI,F,8,Maltese,Manhattan
YETI,M,2,West High White Terrier,Brooklyn
YETTA,F,8,Chihuahua,Manhattan
YETTA,F,1,Havanese,Manhattan
YEYE,M,10,"Poodle, Standard",Brooklyn
YEYE,M,10,"Poodle, Toy",Brooklyn
YEYO,M,7,Bichon Frise,Brooklyn
YEYO,M,10,Boxer,Bronx
YEYO,M,7,Bichon Frise,Brooklyn
YGGDRASIL,M,4,American Pit Bull Mix / Pit Bull Mix,Manhattan
YGGYE,M,9,"Schnauzer, Standard",Queens
YI,M,6,Unknown,Staten Island
YIA,F,8,"Pointer, German Shorthaired",Queens
YIANNI,M,12,Maltese,Brooklyn
YIK,F,13,Miniature Pinscher,Brooklyn
YIN,M,16,Shih Tzu,Queens
YING,M,4,Chihuahua,Brooklyn
YING,F,4,Shih Tzu,Bronx
YIPPER,M,14,Unknown,Brooklyn
YIPPIE,F,9,Shih Tzu,Manhattan
YIYI,F,10,Lhasa Apso,Bronx
YIYI,F,2,Bichon Frise,Queens
YIYI,F,10,Lhasa Apso,Bronx
YIYO,M,2,Chihuahua,Manhattan
YMA,F,3,Tibetan Spaniel,Manhattan
YNEZ,M,12,Yorkshire Terrier,Manhattan
YODA,M,10,Chihuahua,Queens
YODA,M,3,Unknown,Brooklyn
YODA,M,9,Norfolk Terrier,Manhattan
YODA,M,11,Shih Tzu,Manhattan
YODA,M,5,Unknown,Manhattan
YODA,M,2,Chihuahua,Staten Island
YODA,F,7,Yorkshire Terrier,Brooklyn
YODA,F,6,Unknown,Manhattan
YODA,M,2,"Bull Dog, French",Manhattan
YODA,M,11,Shih Tzu,Manhattan
YODA,M,7,Pug,Brooklyn
YODA,M,11,Unknown,Queens
YODA,M,7,Chihuahua,Manhattan
YODA,M,11,Shih Tzu,Brooklyn
YODA,M,9,"Bull Dog, French",Queens
YODA,M,6,Unknown,Queens
YODA,M,1,"Bull Dog, English",Bronx
YODA,M,10,"Bull Dog, French",Manhattan
YODA,M,9,Miniature Pinscher,Queens
YODA,M,14,Pekingese,Queens
YODA,M,1,Boston Terrier,Queens
YODA,M,2,Boxer,Queens
YODA,M,11,"Schnauzer, Miniature",Staten Island
YODA,M,10,Unknown,Brooklyn
YODA,M,2,Yorkshire Terrier,Bronx
YODA,M,10,Puggle,Staten Island
YODA,M,9,Pug,Staten Island
YODA,M,5,Chihuahua,Queens
YODA,M,13,Yorkshire Terrier,Manhattan
YODA,M,7,Pug,Brooklyn
YODA,F,9,Yorkshire Terrier,Manhattan
YODA,M,6,Yorkshire Terrier,Brooklyn
YODA,M,1,Goldendoodle,Manhattan
YODA,M,9,Norfolk Terrier,Manhattan
YODA,M,2,Basenji,Queens
YODA,M,7,"Bull Dog, French",Manhattan
YODA,M,3,Pekingese,Manhattan
YODA,M,3,Siberian Husky,Manhattan
YODELS,F,13,Unknown,Manhattan
YOFFI,M,11,Unknown,Manhattan
YOFFI,F,7,German Shepherd Dog,Manhattan
YOFFI,F,9,Unknown,Manhattan
YOFI,M,4,Puggle,Brooklyn
YOFI,M,5,"Poodle, Toy",Brooklyn
YOFI,F,5,Tibetan Terrier,Manhattan
YOFI,M,4,Puggle,Brooklyn
YOGGY,M,6,Yorkshire Terrier,Queens
YOGI,M,2,American Pit Bull Mix / Pit Bull Mix,Manhattan
YOGI,M,7,Pomeranian,Brooklyn
YOGI,M,13,German Shepherd Dog,Queens
YOGI,M,4,Bichon Frise,Manhattan
YOGI,M,6,Boxer,Bronx
YOGI,F,5,Golden Retriever,Manhattan
YOGI,M,14,Pug,Brooklyn
YOGI,M,9,Chihuahua,Bronx
YOGI,M,11,Pomeranian,Bronx
YOGI,M,7,Papillon,Queens
YOGI,M,7,Maltese,Manhattan
YOGI,F,12,Pug,Brooklyn
YOGI,M,10,Labrador Retriever,Manhattan
YOGI,M,8,Unknown,Bronx
YOGI,M,11,Unknown,Brooklyn
YOGI,F,3,Unknown,Manhattan
YOGI,M,6,Cavalier King Charles Spaniel,Manhattan
YOGI,M,13,Cocker Spaniel,BROOKLYN
YOGI,M,11,Brussels Griffon,Brooklyn
YOGI,M,6,Unknown,Brooklyn
YOGI,M,12,Pembroke Welsh Corgi,Manhattan
YOGI,M,11,"Schnauzer, Miniature",Manhattan
YOGI,F,5,Unknown,Queens
YOGI,M,8,Pug,Staten Island
YOGI,M,9,Unknown,Staten Island
YOGI,F,1,Labradoodle,Manhattan
YOGI,M,13,Shih Tzu,Queens
YOGI,M,2,American Pit Bull Terrier/Pit Bull,Manhattan
YOGI,M,13,Chihuahua,Bronx
YOGI,M,10,Wheaton Terrier,Staten Island
YOGI,M,5,American Staffordshire Terrier,Bronx
YOGI,F,11,Vizsla,Manhattan
YOGI,M,6,Pug,Manhattan
YOGI,M,16,Beagle,Brooklyn
YOGI,M,17,Cocker Spaniel,Queens
YOGI,M,3,Golden Retriever,Manhattan
YOGI,M,15,Unknown,MANHATTAN
YOGI,M,7,Unknown,Queens
YOGI,M,11,Shih Tzu,Bronx
YOGI,M,12,Unknown,Brooklyn
YOGI,M,1,Golden Retriever,Brooklyn
YOGI,M,8,Unknown,Queens
YOGI,M,4,Unknown,Brooklyn
YOGI,M,15,Yorkshire Terrier,Bronx
YOGI,M,4,Unknown,Manhattan
YOGI,M,12,Unknown,Brooklyn
YOGI,M,4,Chow Chow,Bronx
YOGI,M,6,Boston Terrier,Manhattan
YOGI,M,4,Chihuahua,Bronx
YOGI,M,13,Unknown,Manhattan
YOGI,M,5,Dachshund Smooth Coat,Manhattan
YOGI,M,9,Chihuahua,Bronx
YOGI,M,5,American Eskimo dog,Manhattan
YOGI,M,14,Unknown,Manhattan
YOGI,M,8,Yorkshire Terrier,Staten Island
YOGI,M,12,Unknown,Brooklyn
YOGI,M,9,Yorkshire Terrier,Bronx
YOGI,M,1,"Poodle, Standard",Manhattan
YOGI,M,8,Unknown,Manhattan
YOGI,M,4,Wheaton Terrier,Manhattan
YOGI,M,1,Bichon Frise,Manhattan
YOGI,M,3,Yorkshire Terrier Crossbreed,Queens
YOGI,M,8,German Shepherd Dog,Staten Island
YOGI,M,6,"Poodle, Toy",Manhattan
YOGI,M,3,Cocker Spaniel,Manhattan
YOGI,M,5,Maltese,Brooklyn
YOGI,M,15,"Poodle, Miniature",Manhattan
YOGI,M,13,Unknown,Bronx
YOGI,M,8,Yorkshire Terrier,Bronx
YOGI,M,6,Shih Tzu,Manhattan
YOGI,M,5,"Mastiff, Old English",Staten Island
"YOGI,",M,8,Yorkshire Terrier,Bronx
YOGIE,M,3,Shih Tzu,Queens
YOGUI,M,5,Yorkshire Terrier,Queens
YOHJI,M,18,Jack Russell Terrier,Manhattan
YOIKY,M,7,Yorkshire Terrier,Bronx
YOKI,F,18,Shiba Inu,Queens
YOKI,M,4,American Pit Bull Mix / Pit Bull Mix,Manhattan
YOKI,M,5,Chinese Crested,Manhattan
YOKO,F,2,French Bulldog,Manhattan
YOKO,F,3,Dachshund Smooth Coat Miniature,Brooklyn
YOKO,F,1,Maltese,Queens
YOKO,F,15,Chow Chow,Brooklyn
YOKO,M,1,Maltipoo,Brooklyn
YOKU,F,12,Labrador Retriever,Manhattan
YOLA,F,5,American Pit Bull Terrier/Pit Bull,Bronx
YOLA,F,5,American Pit Bull Terrier/Pit Bull,Bronx
YOLANDA,F,2,Chihuahua,Manhattan
YOLANDA,F,5,Havanese,Queens
YOLANDA,F,7,American Staffordshire Terrier,Brooklyn
YOLI,F,8,Maltese,Queens
YOLI,F,4,"Poodle, Miniature",Brooklyn
YOLI,F,4,"Poodle, Miniature",Brooklyn
YOLI,F,4,"Poodle, Miniature",Brooklyn
YOLO,M,4,Chihuahua,Queens
YOLO,M,4,Terrier mix,Brooklyn
YOM,M,2,Yorkshire Terrier,Staten Island
YOMI,F,5,Cocker Spaniel,Brooklyn
YOMI,M,7,Havanese,Manhattan
YOMI,F,5,Cocker Spaniel,Brooklyn
YOMO,M,10,Pug,Manhattan
YONA,F,4,Unknown,Manhattan
YONCE,F,2,Unknown,Queens
YONCE,F,7,Shih Tzu,Manhattan
YONG,M,4,"Jindo Dog, Korea",Bronx
YOOBI,F,6,Maltese,Manhattan
YOOHOO,M,15,Border Collie,Brooklyn
YOO-RI,F,15,Shih Tzu,Queens
YORI,M,5,American Staffordshire Terrier,Manhattan
YORK,M,10,Chihuahua,Bronx
YORKEE,M,14,Yorkshire Terrier,Queens
YORKIE,M,5,Yorkshire Terrier,Manhattan
YORKSHIRE,F,1,Yorkshire Terrier,Queens
YORYI,M,3,Yorkshire Terrier Crossbreed,Manhattan
YOSHI,M,4,Unknown,Queens
YOSHI,F,3,Shiba Inu,Queens
YOSHI,M,2,Chihuahua,Staten Island
YOSHI,M,13,Miniature Pinscher,Queens
YOSHI,M,12,"Schnauzer, Miniature",Brooklyn
YOSHI,F,7,Chihuahua,Queens
YOSHI,M,5,Shiba Inu,Staten Island
YOSHI,F,2,Wire Fox Terrier,Bronx
YOSHI,M,2,German Shepherd Dog,Queens
YOSHI,M,5,Akita,Bronx
YOSHI,M,4,"Poodle, Toy",Queens
YOSHI,M,15,Shiba Inu,Manhattan
